Freq,time,motorpath,angle
4.50, 40.48, -14, 3.15
4.50, 40.51, 12, 3.15
4.50, 40.54, 39, 3.15
4.50, 40.57, 67, 3.14
4.50, 40.60, 92, 3.15
4.50, 40.63, 115, 3.14
4.50, 40.65, 134, 3.14
4.50, 40.68, 148, 3.14
4.50, 40.70, 159, 3.14
4.50, 40.72, 173, 3.14
4.50, 40.75, 184, 3.14
4.50, 40.78, 192, 3.14
4.50, 40.81, 197, 3.13
4.50, 40.84, 199, 3.13
4.50, 40.87, 198, 3.13
4.50, 40.89, 194, 3.13
4.50, 40.92, 187, 3.13
4.50, 40.95, 176, 3.13
4.50, 40.98, 163, 3.12
4.50, 41.01, 147, 3.12
4.50, 41.03, 129, 3.12
4.50, 41.06, 109, 3.12
4.50, 41.09, 87, 3.13
4.50, 41.12, 64, 3.13
4.50, 41.14, 41, 3.13
4.50, 41.17, 17, 3.13
4.50, 41.20, -7, 3.13
4.50, 41.23, -33, 3.13
4.50, 41.26, -59, 3.14
4.50, 41.29, -84, 3.14
4.50, 41.31, -107, 3.14
4.50, 41.34, -126, 3.14
4.50, 41.37, -143, 3.14
4.50, 41.40, -161, 3.14
4.50, 41.43, -175, 3.14
4.50, 41.45, -186, 3.15
4.50, 41.48, -194, 3.15
4.50, 41.51, -199, 3.15
4.50, 41.54, -200, 3.15
4.50, 41.57, -199, 3.16
4.50, 41.60, -193, 3.16
4.50, 41.63, -184, 3.16
4.50, 41.66, -172, 3.16
4.50, 41.69, -158, 3.16
4.50, 41.72, -140, 3.16
4.50, 41.74, -120, 3.16
4.50, 41.77, -99, 3.15
4.50, 41.80, -75, 3.15
4.50, 41.83, -52, 3.15
4.50, 41.86, -26, 3.15
4.50, 41.89, 0, 3.15
5.00, 0.00, 0, 3.15
5.00, 0.02, 19, 3.14
5.00, 0.05, 44, 3.15
5.00, 0.07, 70, 3.14
5.00, 0.10, 95, 3.15
5.00, 0.12, 117, 3.15
5.00, 0.15, 137, 3.15
5.00, 0.18, 154, 3.15
5.00, 0.21, 170, 3.14
5.00, 0.23, 183, 3.14
5.00, 0.26, 192, 3.14
5.00, 0.29, 198, 3.13
5.00, 0.31, 199, 3.13
5.00, 0.34, 198, 3.12
5.00, 0.37, 193, 3.12
5.00, 0.40, 183, 3.12
5.00, 0.42, 172, 3.12
5.00, 0.45, 156, 3.12
5.00, 0.48, 138, 3.12
5.00, 0.50, 118, 3.12
5.00, 0.53, 94, 3.12
5.00, 0.56, 71, 3.12
5.00, 0.58, 46, 3.12
5.00, 0.61, 20, 3.13
5.00, 0.63, -6, 3.13
5.00, 0.66, -34, 3.13
5.00, 0.69, -61, 3.14
5.00, 0.72, -88, 3.14
5.00, 0.75, -112, 3.14
5.00, 0.77, -132, 3.14
5.00, 0.80, -150, 3.14
5.00, 0.83, -167, 3.14
5.00, 0.85, -180, 3.15
5.00, 0.88, -191, 3.15
5.00, 0.91, -198, 3.15
5.00, 0.94, -200, 3.16
5.00, 0.96, -199, 3.16
5.00, 0.99, -194, 3.16
5.00, 1.02, -185, 3.16
5.00, 1.05, -173, 3.16
5.00, 1.08, -156, 3.16
5.00, 1.11, -138, 3.16
5.00, 1.13, -116, 3.16
5.00, 1.16, -92, 3.16
5.00, 1.19, -67, 3.16
5.00, 1.22, -41, 3.15
5.00, 1.24, -15, 3.15
5.00, 1.27, 13, 3.15
5.00, 1.30, 42, 3.15
5.00, 1.33, 70, 3.15
5.00, 1.36, 97, 3.14
5.00, 1.39, 121, 3.14
5.00, 1.41, 139, 3.14
5.00, 1.43, 153, 3.14
5.00, 1.46, 167, 3.14
5.00, 1.48, 180, 3.14
5.00, 1.51, 190, 3.13
5.00, 1.54, 196, 3.13
5.00, 1.56, 199, 3.13
5.00, 1.59, 198, 3.12
5.00, 1.62, 194, 3.12
5.00, 1.64, 186, 3.12
5.00, 1.67, 175, 3.12
5.00, 1.70, 160, 3.12
5.00, 1.73, 142, 3.12
5.00, 1.75, 123, 3.12
5.00, 1.78, 101, 3.12
5.00, 1.81, 75, 3.13
5.00, 1.83, 51, 3.13
5.00, 1.86, 25, 3.13
5.00, 1.89, -1, 3.13
5.00, 1.91, -28, 3.13
5.00, 1.94, -56, 3.13
5.00, 1.97, -83, 3.14
5.00, 2.00, -108, 3.14
5.00, 2.02, -129, 3.14
5.00, 2.05, -145, 3.14
5.00, 2.08, -164, 3.14
5.00, 2.10, -178, 3.14
5.00, 2.13, -189, 3.15
5.00, 2.16, -197, 3.15
5.00, 2.19, -200, 3.16
5.00, 2.22, -200, 3.16
5.00, 2.24, -195, 3.16
5.00, 2.27, -187, 3.16
5.00, 2.30, -176, 3.16
5.00, 2.33, -160, 3.16
5.00, 2.36, -141, 3.16
5.00, 2.38, -121, 3.16
5.00, 2.41, -97, 3.16
5.00, 2.44, -73, 3.16
5.00, 2.47, -46, 3.15
5.00, 2.49, -19, 3.15
5.00, 2.52, 9, 3.15
5.00, 2.55, 38, 3.15
5.00, 2.58, 67, 3.14
5.00, 2.61, 95, 3.14
5.00, 2.64, 119, 3.14
5.00, 2.67, 139, 3.14
5.00, 2.69, 153, 3.14
5.00, 2.71, 163, 3.14
5.00, 2.73, 177, 3.13
5.00, 2.76, 188, 3.13
5.00, 2.79, 195, 3.13
5.00, 2.81, 199, 3.13
5.00, 2.84, 199, 3.12
5.00, 2.87, 196, 3.12
5.00, 2.89, 189, 3.12
5.00, 2.92, 178, 3.12
5.00, 2.95, 164, 3.12
5.00, 2.98, 147, 3.12
5.00, 3.00, 127, 3.12
5.00, 3.03, 106, 3.12
5.00, 3.06, 82, 3.12
5.00, 3.08, 57, 3.12
5.00, 3.11, 33, 3.13
5.00, 3.14, 6, 3.13
5.00, 3.16, -21, 3.13
5.00, 3.19, -49, 3.13
5.00, 3.22, -77, 3.14
5.00, 3.25, -103, 3.14
5.00, 3.28, -125, 3.14
5.00, 3.30, -143, 3.14
5.00, 3.33, -159, 3.14
5.00, 3.35, -175, 3.14
5.00, 3.38, -187, 3.15
5.00, 3.41, -195, 3.15
5.00, 3.44, -200, 3.15
5.00, 3.47, -200, 3.16
5.00, 3.49, -197, 3.16
5.00, 3.52, -190, 3.16
5.00, 3.55, -179, 3.16
5.00, 3.58, -165, 3.16
5.00, 3.61, -147, 3.16
5.00, 3.63, -127, 3.16
5.00, 3.66, -103, 3.16
5.00, 3.69, -78, 3.16
5.00, 3.72, -53, 3.16
5.00, 3.74, -26, 3.15
5.00, 3.77, 2, 3.15
5.00, 3.80, 30, 3.15
5.00, 3.83, 59, 3.15
5.00, 3.86, 87, 3.15
5.00, 3.89, 112, 3.14
5.00, 3.92, 133, 3.14
5.00, 3.94, 149, 3.14
5.00, 3.96, 159, 3.14
5.00, 3.98, 174, 3.14
5.00, 4.01, 186, 3.14
5.00, 4.04, 194, 3.14
5.00, 4.06, 198, 3.13
5.00, 4.09, 199, 3.13
5.00, 4.12, 197, 3.13
5.00, 4.14, 191, 3.13
5.00, 4.17, 181, 3.13
5.00, 4.20, 167, 3.12
5.00, 4.23, 152, 3.12
5.00, 4.25, 132, 3.12
5.00, 4.28, 111, 3.12
5.00, 4.31, 88, 3.12
5.00, 4.33, 64, 3.13
5.00, 4.36, 39, 3.13
5.00, 4.39, 13, 3.13
5.00, 4.41, -14, 3.13
5.00, 4.44, -42, 3.13
5.00, 4.47, -70, 3.13
5.00, 4.50, -97, 3.14
5.00, 4.53, -120, 3.14
5.00, 4.55, -139, 3.14
5.00, 4.58, -155, 3.14
5.00, 4.60, -171, 3.15
5.00, 4.63, -184, 3.15
5.00, 4.66, -193, 3.15
5.00, 4.69, -199, 3.15
5.00, 4.71, -200, 3.16
5.00, 4.74, -198, 3.16
5.00, 4.77, -192, 3.16
5.00, 4.80, -182, 3.16
5.00, 4.83, -169, 3.16
5.00, 4.86, -151, 3.16
5.00, 4.88, -131, 3.16
5.00, 4.91, -110, 3.16
5.00, 4.94, -84, 3.16
5.00, 4.97, -59, 3.16
5.00, 4.99, -33, 3.15
5.00, 5.02, -6, 3.15
5.00, 5.05, 23, 3.15
5.00, 5.08, 51, 3.15
5.00, 5.11, 79, 3.15
5.00, 5.14, 105, 3.14
5.00, 5.16, 126, 3.14
5.00, 5.19, 143, 3.14
5.00, 5.21, 156, 3.14
5.00, 5.23, 171, 3.14
5.00, 5.26, 184, 3.14
5.00, 5.29, 192, 3.13
5.00, 5.31, 198, 3.13
5.00, 5.34, 199, 3.13
5.00, 5.37, 198, 3.12
5.00, 5.40, 192, 3.12
5.00, 5.42, 183, 3.12
5.00, 5.45, 170, 3.12
5.00, 5.48, 155, 3.12
5.00, 5.50, 137, 3.12
5.00, 5.53, 116, 3.12
5.00, 5.56, 93, 3.12
5.00, 5.58, 69, 3.12
5.00, 5.61, 44, 3.13
5.00, 5.64, 19, 3.13
5.00, 5.66, -8, 3.13
5.00, 5.69, -35, 3.13
5.00, 5.72, -63, 3.13
5.00, 5.75, -89, 3.14
5.00, 5.77, -114, 3.14
5.00, 5.80, -133, 3.14
5.00, 5.83, -151, 3.14
5.00, 5.85, -168, 3.14
5.00, 5.88, -181, 3.15
5.00, 5.91, -192, 3.15
5.00, 5.94, -198, 3.15
5.00, 5.96, -200, 3.16
5.00, 5.99, -199, 3.16
5.00, 6.02, -194, 3.16
5.00, 6.05, -184, 3.16
5.00, 6.08, -172, 3.16
5.00, 6.11, -156, 3.16
5.00, 6.13, -136, 3.16
5.00, 6.16, -114, 3.16
5.00, 6.19, -90, 3.16
5.00, 6.22, -65, 3.16
5.00, 6.24, -39, 3.15
5.00, 6.27, -13, 3.15
5.00, 6.30, 14, 3.15
5.00, 6.33, 43, 3.15
5.00, 6.36, 71, 3.15
5.00, 6.39, 98, 3.14
5.00, 6.41, 121, 3.14
5.00, 6.44, 139, 3.14
5.00, 6.46, 153, 3.14
5.00, 6.48, 168, 3.14
5.00, 6.51, 181, 3.14
5.00, 6.54, 191, 3.13
5.00, 6.56, 197, 3.13
5.00, 6.59, 199, 3.13
5.00, 6.62, 198, 3.12
5.00, 6.65, 194, 3.12
5.00, 6.67, 185, 3.12
5.00, 6.70, 174, 3.12
5.00, 6.73, 159, 3.12
5.00, 6.75, 141, 3.12
5.00, 6.78, 121, 3.12
5.00, 6.81, 98, 3.12
5.00, 6.83, 76, 3.12
5.00, 6.86, 50, 3.13
5.00, 6.89, 24, 3.13
5.00, 6.91, -3, 3.13
5.00, 6.94, -31, 3.13
5.00, 6.97, -60, 3.14
5.00, 7.00, -87, 3.14
5.00, 7.03, -111, 3.14
5.00, 7.06, -132, 3.14
5.00, 7.08, -148, 3.14
5.00, 7.10, -164, 3.14
5.00, 7.13, -179, 3.15
5.00, 7.16, -189, 3.15
5.00, 7.19, -197, 3.15
5.00, 7.21, -200, 3.16
5.00, 7.24, -200, 3.16
5.00, 7.27, -195, 3.16
5.00, 7.30, -187, 3.16
5.00, 7.33, -175, 3.16
5.00, 7.36, -160, 3.16
5.00, 7.38, -141, 3.16
5.00, 7.41, -120, 3.16
5.00, 7.44, -96, 3.16
5.00, 7.47, -72, 3.15
5.00, 7.49, -46, 3.15
5.00, 7.52, -18, 3.15
5.00, 7.55, 10, 3.15
5.00, 7.58, 39, 3.15
5.00, 7.61, 68, 3.15
5.00, 7.64, 95, 3.14
5.00, 7.67, 119, 3.14
5.00, 7.69, 139, 3.14
5.00, 7.71, 152, 3.14
5.00, 7.73, 165, 3.14
5.00, 7.76, 178, 3.14
5.00, 7.79, 189, 3.13
5.00, 7.81, 196, 3.13
5.00, 7.84, 199, 3.13
5.00, 7.87, 199, 3.13
5.00, 7.90, 195, 3.12
5.00, 7.92, 188, 3.12
5.00, 7.95, 177, 3.12
5.00, 7.98, 163, 3.12
5.00, 8.00, 146, 3.12
5.00, 8.03, 126, 3.12
5.00, 8.06, 104, 3.12
5.00, 8.09, 80, 3.12
5.00, 8.11, 56, 3.12
5.00, 8.14, 31, 3.13
5.00, 8.16, 5, 3.13
5.00, 8.19, -22, 3.13
5.00, 8.22, -50, 3.13
5.00, 8.25, -78, 3.14
5.00, 8.28, -103, 3.14
5.00, 8.30, -125, 3.14
5.00, 8.33, -142, 3.14
5.00, 8.35, -160, 3.14
5.00, 8.38, -176, 3.14
5.00, 8.41, -187, 3.15
5.00, 8.44, -195, 3.15
5.00, 8.47, -200, 3.16
5.00, 8.49, -200, 3.16
5.00, 8.52, -197, 3.16
5.00, 8.55, -189, 3.16
5.00, 8.58, -178, 3.16
5.00, 8.61, -163, 3.16
5.00, 8.63, -146, 3.16
5.00, 8.66, -125, 3.16
5.00, 8.69, -102, 3.16
5.00, 8.72, -76, 3.16
5.00, 8.74, -51, 3.16
5.00, 8.77, -25, 3.15
5.00, 8.80, 3, 3.15
5.00, 8.83, 31, 3.15
5.00, 8.86, 60, 3.15
5.00, 8.89, 88, 3.14
5.00, 8.92, 113, 3.14
5.00, 8.94, 133, 3.14
5.00, 8.96, 148, 3.14
5.00, 8.98, 161, 3.14
5.00, 9.01, 175, 3.14
5.00, 9.04, 186, 3.13
5.00, 9.07, 194, 3.13
5.00, 9.09, 199, 3.13
5.00, 9.12, 199, 3.13
5.00, 9.15, 196, 3.12
5.00, 9.17, 190, 3.12
5.00, 9.20, 180, 3.12
5.00, 9.23, 167, 3.12
5.00, 9.25, 150, 3.12
5.00, 9.28, 131, 3.12
5.00, 9.31, 111, 3.12
5.00, 9.34, 86, 3.12
5.00, 9.36, 62, 3.12
5.00, 9.39, 37, 3.13
5.00, 9.41, 11, 3.13
5.00, 9.44, -17, 3.13
5.00, 9.47, -44, 3.13
5.00, 9.50, -72, 3.14
5.00, 9.53, -98, 3.14
5.00, 9.55, -121, 3.14
5.00, 9.58, -139, 3.14
5.00, 9.60, -156, 3.14
5.00, 9.63, -172, 3.14
5.00, 9.66, -185, 3.15
5.00, 9.69, -194, 3.15
5.00, 9.72, -199, 3.16
5.00, 9.74, -200, 3.16
5.00, 9.77, -198, 3.16
5.00, 9.80, -191, 3.16
5.00, 9.83, -181, 3.16
5.00, 9.86, -167, 3.16
5.00, 9.88, -150, 3.16
5.00, 9.91, -129, 3.16
5.00, 9.94, -108, 3.16
5.00, 9.97, -83, 3.16
5.00, 10.00, -57, 3.16
5.00, 10.02, -30, 3.15
5.00, 10.05, -2, 3.15
5.00, 10.08, 27, 3.15
5.00, 10.11, 57, 3.15
5.00, 10.14, 86, 3.14
5.00, 10.17, 112, 3.14
5.00, 10.20, 133, 3.14
5.00, 10.22, 149, 3.14
5.00, 10.24, 163, 3.14
5.00, 10.27, 177, 3.14
5.00, 10.30, 188, 3.14
5.00, 10.33, 196, 3.13
5.00, 10.36, 199, 3.13
5.00, 10.39, 199, 3.12
5.00, 10.41, 195, 3.12
5.00, 10.44, 186, 3.12
5.00, 10.47, 174, 3.12
5.00, 10.50, 159, 3.12
5.00, 10.52, 140, 3.12
5.00, 10.55, 119, 3.12
5.00, 10.58, 96, 3.12
5.00, 10.61, 71, 3.12
5.00, 10.64, 45, 3.13
5.00, 10.66, 19, 3.13
5.00, 10.69, -9, 3.13
5.00, 10.72, -38, 3.13
5.00, 10.75, -66, 3.14
5.00, 10.78, -93, 3.13
5.00, 10.81, -117, 3.14
5.00, 10.83, -137, 3.14
5.00, 10.86, -156, 3.14
5.00, 10.89, -172, 3.14
5.00, 10.92, -185, 3.15
5.00, 10.95, -194, 3.15
5.00, 10.98, -200, 3.16
5.00, 11.00, -200, 3.16
5.00, 11.03, -197, 3.16
5.00, 11.06, -189, 3.16
5.00, 11.09, -178, 3.16
5.00, 11.12, -162, 3.16
5.00, 11.15, -144, 3.16
5.00, 11.18, -122, 3.16
5.00, 11.21, -98, 3.16
5.00, 11.24, -73, 3.16
5.00, 11.26, -46, 3.16
5.00, 11.29, -18, 3.15
5.00, 11.32, 12, 3.15
5.00, 11.35, 41, 3.15
5.00, 11.38, 71, 3.15
5.00, 11.41, 99, 3.14
5.00, 11.44, 123, 3.14
5.00, 11.47, 142, 3.14
5.00, 11.49, 156, 3.14
5.00, 11.51, 170, 3.14
5.00, 11.54, 183, 3.14
5.00, 11.57, 192, 3.13
5.00, 11.60, 198, 3.13
5.00, 11.63, 199, 3.13
5.00, 11.65, 197, 3.12
5.00, 11.68, 191, 3.12
5.00, 11.71, 181, 3.12
5.00, 11.74, 168, 3.12
5.00, 11.77, 152, 3.12
5.00, 11.79, 131, 3.12
5.00, 11.82, 110, 3.12
5.00, 11.85, 85, 3.12
5.00, 11.88, 60, 3.12
5.00, 11.90, 34, 3.13
5.00, 11.93, 7, 3.13
5.00, 11.96, -22, 3.13
5.00, 11.99, -51, 3.13
5.00, 12.02, -79, 3.14
5.00, 12.05, -106, 3.14
5.00, 12.08, -128, 3.14
5.00, 12.10, -145, 3.14
5.00, 12.13, -164, 3.14
5.00, 12.16, -178, 3.14
5.00, 12.19, -190, 3.15
5.00, 12.22, -197, 3.15
5.00, 12.24, -200, 3.16
5.00, 12.27, -199, 3.16
5.00, 12.30, -194, 3.16
5.00, 12.33, -185, 3.16
5.00, 12.36, -172, 3.16
5.00, 12.39, -154, 3.16
5.00, 12.42, -135, 3.16
5.00, 12.45, -111, 3.16
5.00, 12.48, -86, 3.16
5.00, 12.51, -60, 3.16
5.00, 12.53, -33, 3.15
5.00, 12.56, -5, 3.15
5.00, 12.59, 24, 3.15
5.00, 12.62, 53, 3.15
5.00, 12.65, 83, 3.14
5.00, 12.68, 110, 3.14
5.00, 12.71, 132, 3.14
5.00, 12.73, 148, 3.14
5.00, 12.75, 161, 3.14
5.00, 12.78, 176, 3.13
5.00, 12.81, 188, 3.13
5.00, 12.84, 195, 3.13
5.00, 12.87, 199, 3.13
5.00, 12.90, 199, 3.12
5.00, 12.92, 195, 3.12
5.00, 12.95, 187, 3.12
5.00, 12.98, 176, 3.12
5.00, 13.01, 161, 3.12
5.00, 13.04, 143, 3.12
5.00, 13.06, 122, 3.12
5.00, 13.09, 99, 3.12
5.00, 13.12, 73, 3.13
5.00, 13.15, 49, 3.13
5.00, 13.17, 21, 3.13
5.00, 13.20, -8, 3.13
5.00, 13.23, -37, 3.13
5.00, 13.26, -67, 3.14
5.00, 13.29, -95, 3.14
5.00, 13.32, -120, 3.14
5.00, 13.35, -139, 3.14
5.00, 13.37, -154, 3.14
5.00, 13.40, -171, 3.14
5.00, 13.43, -184, 3.15
5.00, 13.46, -194, 3.15
5.00, 13.49, -199, 3.15
5.00, 13.52, -200, 3.16
5.00, 13.54, -197, 3.16
5.00, 13.57, -190, 3.16
5.00, 13.60, -179, 3.16
5.00, 13.63, -164, 3.16
5.00, 13.66, -146, 3.16
5.00, 13.69, -125, 3.16
5.00, 13.72, -100, 3.16
5.00, 13.75, -75, 3.16
5.00, 13.78, -47, 3.16
5.00, 13.81, -18, 3.15
5.00, 13.84, 12, 3.15
5.00, 13.87, 42, 3.15
5.00, 13.90, 73, 3.15
5.00, 13.93, 101, 3.15
5.00, 13.96, 124, 3.15
5.00, 13.98, 143, 3.15
5.00, 14.00, 156, 3.14
5.00, 14.02, 169, 3.14
5.00, 14.05, 182, 3.14
5.00, 14.08, 192, 3.14
5.00, 14.11, 198, 3.13
5.00, 14.14, 199, 3.13
5.00, 14.17, 198, 3.12
5.00, 14.19, 191, 3.12
5.00, 14.22, 182, 3.12
5.00, 14.25, 169, 3.12
5.00, 14.28, 152, 3.12
5.00, 14.31, 132, 3.12
5.00, 14.33, 110, 3.12
5.00, 14.36, 86, 3.12
5.00, 14.39, 60, 3.12
5.00, 14.42, 35, 3.12
5.00, 14.44, 7, 3.13
5.00, 14.47, -21, 3.13
5.00, 14.50, -51, 3.13
5.00, 14.53, -80, 3.14
5.00, 14.56, -106, 3.14
5.00, 14.59, -128, 3.14
5.00, 14.61, -146, 3.14
5.00, 14.64, -163, 3.14
5.00, 14.67, -178, 3.14
5.00, 14.70, -190, 3.15
5.00, 14.73, -197, 3.15
5.00, 14.76, -200, 3.16
5.00, 14.79, -199, 3.16
5.00, 14.82, -194, 3.16
5.00, 14.85, -185, 3.16
5.00, 14.87, -172, 3.16
5.00, 14.90, -154, 3.16
5.00, 14.93, -135, 3.16
5.00, 14.96, -112, 3.16
5.00, 14.99, -86, 3.16
5.00, 15.02, -61, 3.16
5.00, 15.05, -33, 3.15
5.00, 15.08, -4, 3.15
5.00, 15.11, 26, 3.15
5.00, 15.14, 56, 3.15
5.00, 15.17, 86, 3.14
5.00, 15.20, 113, 3.14
5.00, 15.23, 135, 3.14
5.00, 15.25, 151, 3.14
5.00, 15.27, 161, 3.14
5.00, 15.30, 176, 3.14
5.00, 15.32, 187, 3.14
5.00, 15.35, 195, 3.13
5.00, 15.38, 199, 3.13
5.00, 15.41, 199, 3.13
5.00, 15.44, 195, 3.13
5.00, 15.46, 187, 3.12
5.00, 15.49, 176, 3.12
5.00, 15.52, 161, 3.12
5.00, 15.55, 143, 3.12
5.00, 15.58, 122, 3.12
5.00, 15.60, 99, 3.12
5.00, 15.63, 74, 3.12
5.00, 15.66, 49, 3.12
5.00, 15.68, 22, 3.13
5.00, 15.71, -7, 3.13
5.00, 15.74, -35, 3.13
5.00, 15.77, -64, 3.14
5.00, 15.80, -92, 3.14
5.00, 15.83, -117, 3.14
5.00, 15.86, -137, 3.14
5.00, 15.88, -153, 3.14
5.00, 15.91, -170, 3.15
5.00, 15.94, -184, 3.15
5.00, 15.97, -194, 3.15
5.00, 16.00, -199, 3.16
5.00, 16.03, -200, 3.16
5.00, 16.06, -197, 3.16
5.00, 16.09, -191, 3.16
5.00, 16.12, -179, 3.16
5.00, 16.14, -164, 3.16
5.00, 16.17, -146, 3.16
5.00, 16.20, -125, 3.16
5.00, 16.23, -100, 3.16
5.00, 16.26, -75, 3.16
5.00, 16.29, -48, 3.16
5.00, 16.32, -20, 3.15
5.00, 16.35, 8, 3.15
5.00, 16.37, 38, 3.15
5.00, 16.41, 68, 3.15
5.00, 16.44, 97, 3.14
5.00, 16.47, 121, 3.15
5.00, 16.49, 141, 3.14
5.00, 16.51, 155, 3.14
5.00, 16.54, 168, 3.14
5.00, 16.57, 182, 3.14
5.00, 16.59, 191, 3.13
5.00, 16.62, 197, 3.13
5.00, 16.65, 199, 3.13
5.00, 16.68, 198, 3.12
5.00, 16.71, 192, 3.12
5.00, 16.73, 183, 3.12
5.00, 16.76, 170, 3.12
5.00, 16.79, 153, 3.12
5.00, 16.82, 135, 3.12
5.00, 16.85, 112, 3.12
5.00, 16.87, 88, 3.12
5.00, 16.90, 63, 3.12
5.00, 16.93, 37, 3.13
5.00, 16.96, 9, 3.13
5.00, 16.98, -19, 3.13
5.00, 17.01, -47, 3.13
5.00, 17.04, -76, 3.14
5.00, 17.07, -102, 3.14
5.00, 17.10, -125, 3.14
5.00, 17.12, -144, 3.14
5.00, 17.15, -161, 3.14
5.00, 17.18, -177, 3.15
5.00, 17.21, -189, 3.15
5.00, 17.24, -197, 3.15
5.00, 17.27, -200, 3.16
5.00, 17.30, -200, 3.16
5.00, 17.33, -195, 3.16
5.00, 17.36, -186, 3.16
5.00, 17.39, -173, 3.16
5.00, 17.41, -157, 3.16
5.00, 17.44, -137, 3.16
5.00, 17.47, -114, 3.16
5.00, 17.50, -89, 3.16
5.00, 17.53, -63, 3.16
5.00, 17.56, -36, 3.15
5.00, 17.59, -8, 3.15
5.00, 17.61, 21, 3.15
5.00, 17.65, 51, 3.15
5.00, 17.68, 80, 3.15
5.00, 17.71, 107, 3.15
5.00, 17.73, 129, 3.14
5.00, 17.76, 146, 3.14
5.00, 17.78, 159, 3.14
5.00, 17.81, 174, 3.14
5.00, 17.83, 186, 3.14
5.00, 17.86, 194, 3.13
5.00, 17.89, 199, 3.13
5.00, 17.92, 199, 3.13
5.00, 17.95, 196, 3.12
5.00, 17.98, 188, 3.12
5.00, 18.00, 177, 3.12
5.00, 18.03, 162, 3.12
5.00, 18.06, 145, 3.12
5.00, 18.09, 125, 3.12
5.00, 18.12, 101, 3.12
5.00, 18.14, 76, 3.12
5.00, 18.17, 50, 3.12
5.00, 18.20, 24, 3.13
5.00, 18.22, -3, 3.13
5.00, 18.25, -31, 3.13
5.00, 18.28, -60, 3.13
5.00, 18.31, -87, 3.14
5.00, 18.34, -112, 3.14
5.00, 18.37, -133, 3.14
5.00, 18.39, -152, 3.14
5.00, 18.42, -169, 3.14
5.00, 18.45, -183, 3.15
5.00, 18.48, -193, 3.15
5.00, 18.51, -199, 3.15
5.00, 18.54, -200, 3.16
5.00, 18.57, -198, 3.16
5.00, 18.60, -191, 3.16
5.00, 18.63, -180, 3.16
5.00, 18.66, -165, 3.16
5.00, 18.68, -148, 3.16
5.00, 18.71, -126, 3.16
5.00, 18.74, -102, 3.16
5.00, 18.77, -76, 3.16
5.00, 18.80, -50, 3.16
5.00, 18.83, -21, 3.15
5.00, 18.86, 8, 3.15
5.00, 18.89, 38, 3.15
5.00, 18.92, 69, 3.15
5.00, 18.95, 97, 3.15
5.00, 18.98, 122, 3.15
5.00, 19.01, 141, 3.14
5.00, 19.03, 155, 3.14
5.00, 19.05, 167, 3.14
5.00, 19.08, 180, 3.14
5.00, 19.10, 191, 3.13
5.00, 19.13, 197, 3.13
5.00, 19.16, 199, 3.13
5.00, 19.19, 198, 3.12
5.00, 19.22, 193, 3.12
5.00, 19.24, 184, 3.12
5.00, 19.27, 171, 3.12
5.00, 19.30, 154, 3.12
5.00, 19.33, 136, 3.12
5.00, 19.36, 114, 3.12
5.00, 19.39, 89, 3.12
5.00, 19.41, 65, 3.12
5.00, 19.44, 38, 3.12
5.00, 19.47, 10, 3.13
5.00, 19.50, -19, 3.13
5.00, 19.53, -48, 3.13
5.00, 19.56, -78, 3.14
5.00, 19.59, -104, 3.14
5.00, 19.62, -127, 3.14
5.00, 19.64, -145, 3.14
5.00, 19.66, -161, 3.14
5.00, 19.69, -177, 3.15
5.00, 19.72, -189, 3.15
5.00, 19.75, -196, 3.15
5.00, 19.78, -200, 3.15
5.00, 19.81, -200, 3.16
5.00, 19.84, -195, 3.16
5.00, 19.87, -186, 3.16
5.00, 19.90, -173, 3.16
5.00, 19.93, -157, 3.16
5.00, 19.96, -138, 3.16
5.00, 19.99, -114, 3.16
5.00, 20.01, -90, 3.16
5.00, 20.04, -64, 3.16
5.00, 20.07, -36, 3.15
5.00, 20.10, -8, 3.15
5.00, 20.13, 21, 3.15
5.00, 20.16, 52, 3.15
5.00, 20.19, 82, 3.14
5.00, 20.22, 108, 3.14
5.00, 20.25, 130, 3.14
5.00, 20.27, 147, 3.14
5.00, 20.29, 159, 3.14
5.00, 20.32, 174, 3.14
5.00, 20.35, 186, 3.14
5.00, 20.37, 194, 3.13
5.00, 20.40, 199, 3.13
5.00, 20.43, 199, 3.13
5.00, 20.46, 196, 3.13
5.00, 20.49, 189, 3.12
5.00, 20.52, 178, 3.12
5.00, 20.54, 163, 3.12
5.00, 20.57, 145, 3.12
5.00, 20.60, 125, 3.12
5.00, 20.63, 101, 3.12
5.00, 20.65, 77, 3.12
5.00, 20.68, 51, 3.13
5.00, 20.71, 24, 3.13
5.00, 20.74, -3, 3.13
5.00, 20.77, -32, 3.13
5.00, 20.80, -61, 3.14
5.00, 20.83, -89, 3.14
5.00, 20.86, -114, 3.14
5.00, 20.88, -135, 3.14
5.00, 20.91, -152, 3.14
5.00, 20.93, -169, 3.15
5.00, 20.96, -183, 3.15
5.00, 20.99, -193, 3.15
5.00, 21.02, -199, 3.15
5.00, 21.05, -200, 3.16
5.00, 21.08, -198, 3.16
5.00, 21.11, -191, 3.16
5.00, 21.14, -180, 3.16
5.00, 21.17, -166, 3.16
5.00, 21.20, -148, 3.16
5.00, 21.23, -126, 3.16
5.00, 21.26, -103, 3.16
5.00, 21.28, -77, 3.16
5.00, 21.31, -50, 3.16
5.00, 21.34, -23, 3.15
