Freq,time,motorpath,angle
6.00, 105.49, -199, 3.16
6.00, 105.52, -200, 3.16
6.00, 105.55, -194, 3.16
6.00, 105.58, -182, 3.17
6.00, 105.61, -164, 3.16
6.00, 105.64, -141, 3.16
6.00, 105.67, -112, 3.16
6.00, 105.70, -81, 3.15
6.00, 105.73, -47, 3.15
6.00, 105.76, -14, 3.14
6.00, 105.79, 21, 3.14
6.00, 105.81, 55, 3.13
6.00, 105.84, 85, 3.12
6.00, 105.87, 115, 3.11
6.00, 105.90, 142, 3.10
6.00, 105.93, 164, 3.10
6.00, 105.96, 181, 3.09
6.00, 105.99, 193, 3.08
6.00, 106.01, 199, 3.08
6.00, 106.04, 199, 3.07
6.00, 106.07, 192, 3.07
6.00, 106.10, 180, 3.07
6.00, 106.13, 162, 3.07
6.00, 106.16, 140, 3.07
6.00, 106.19, 114, 3.07
6.00, 106.22, 83, 3.08
6.00, 106.25, 51, 3.08
6.00, 106.27, 18, 3.09
6.00, 106.30, -15, 3.10
6.00, 106.33, -51, 3.10
6.00, 106.36, -83, 3.11
6.00, 106.39, -114, 3.12
6.00, 106.42, -142, 3.13
6.00, 106.45, -164, 3.14
6.00, 106.48, -182, 3.15
6.00, 106.51, -194, 3.15
6.00, 106.54, -200, 3.16
6.00, 106.57, -199, 3.17
6.00, 106.60, -192, 3.17
6.00, 106.63, -178, 3.17
6.00, 106.66, -159, 3.16
6.00, 106.69, -134, 3.16
6.00, 106.72, -106, 3.16
6.00, 106.75, -72, 3.15
6.00, 106.78, -40, 3.14
6.00, 106.81, -4, 3.14
6.00, 106.84, 29, 3.13
6.00, 106.87, 62, 3.12
6.00, 106.89, 93, 3.12
6.00, 106.92, 122, 3.11
6.00, 106.95, 147, 3.10
6.00, 106.98, 168, 3.09
6.00, 107.01, 185, 3.09
6.00, 107.04, 195, 3.08
6.00, 107.07, 199, 3.08
6.00, 107.10, 198, 3.07
6.00, 107.13, 190, 3.07
6.00, 107.16, 177, 3.07
6.00, 107.18, 158, 3.07
6.00, 107.21, 135, 3.08
6.00, 107.24, 107, 3.08
6.00, 107.27, 75, 3.08
6.00, 107.30, 44, 3.09
6.00, 107.33, 10, 3.09
6.00, 107.36, -24, 3.10
6.00, 107.38, -56, 3.11
6.00, 107.41, -90, 3.12
6.00, 107.44, -120, 3.12
6.00, 107.47, -146, 3.13
6.00, 107.50, -169, 3.14
6.00, 107.54, -186, 3.15
6.00, 107.56, -196, 3.15
6.00, 107.59, -200, 3.16
6.00, 107.62, -198, 3.16
6.00, 107.66, -189, 3.17
6.00, 107.68, -175, 3.17
6.00, 107.71, -154, 3.16
6.00, 107.75, -128, 3.16
6.00, 107.78, -98, 3.16
6.00, 107.80, -67, 3.15
6.00, 107.83, -33, 3.14
6.00, 107.86, 3, 3.14
6.00, 107.89, 34, 3.13
6.00, 107.92, 66, 3.12
6.00, 107.95, 98, 3.12
6.00, 107.97, 125, 3.11
6.00, 108.00, 151, 3.10
6.00, 108.03, 171, 3.09
6.00, 108.06, 186, 3.09
6.00, 108.09, 196, 3.08
6.00, 108.12, 199, 3.08
6.00, 108.15, 197, 3.07
6.00, 108.18, 189, 3.07
6.00, 108.21, 174, 3.07
6.00, 108.24, 155, 3.07
6.00, 108.27, 130, 3.07
6.00, 108.29, 102, 3.08
6.00, 108.32, 71, 3.08
6.00, 108.35, 39, 3.08
6.00, 108.38, 5, 3.09
6.00, 108.41, -27, 3.10
6.00, 108.44, -61, 3.11
6.00, 108.47, -94, 3.11
6.00, 108.49, -122, 3.12
6.00, 108.52, -149, 3.13
6.00, 108.55, -171, 3.14
6.00, 108.58, -186, 3.15
6.00, 108.61, -197, 3.15
6.00, 108.64, -200, 3.16
6.00, 108.68, -197, 3.17
6.00, 108.70, -188, 3.16
6.00, 108.74, -172, 3.17
6.00, 108.77, -151, 3.16
6.00, 108.80, -126, 3.16
6.00, 108.83, -96, 3.15
6.00, 108.86, -63, 3.15
6.00, 108.88, -30, 3.14
6.00, 108.91, 5, 3.14
6.00, 108.94, 38, 3.13
6.00, 108.97, 69, 3.12
6.00, 109.00, 101, 3.11
6.00, 109.03, 129, 3.10
6.00, 109.06, 154, 3.10
6.00, 109.08, 173, 3.09
6.00, 109.11, 188, 3.08
6.00, 109.14, 197, 3.08
6.00, 109.17, 199, 3.07
6.00, 109.20, 196, 3.07
6.00, 109.23, 187, 3.07
6.00, 109.26, 172, 3.07
6.00, 109.29, 152, 3.07
6.00, 109.32, 127, 3.07
6.00, 109.35, 98, 3.07
6.00, 109.37, 68, 3.08
6.00, 109.40, 34, 3.08
6.00, 109.43, 2, 3.09
6.00, 109.46, -31, 3.10
6.00, 109.49, -65, 3.11
6.00, 109.51, -96, 3.12
6.00, 109.54, -126, 3.12
6.00, 109.57, -152, 3.13
6.00, 109.61, -173, 3.14
6.00, 109.63, -188, 3.15
6.00, 109.67, -198, 3.16
6.00, 109.70, -200, 3.16
6.00, 109.73, -197, 3.16
6.00, 109.76, -187, 3.17
6.00, 109.79, -170, 3.16
6.00, 109.82, -149, 3.16
6.00, 109.85, -123, 3.16
6.00, 109.88, -92, 3.15
6.00, 109.90, -60, 3.15
6.00, 109.93, -25, 3.14
6.00, 109.96, 9, 3.14
6.00, 109.99, 41, 3.13
6.00, 110.02, 74, 3.12
6.00, 110.05, 104, 3.11
6.00, 110.08, 132, 3.10
6.00, 110.11, 156, 3.10
6.00, 110.13, 175, 3.09
6.00, 110.16, 189, 3.08
6.00, 110.19, 197, 3.08
6.00, 110.22, 199, 3.08
6.00, 110.25, 195, 3.08
6.00, 110.28, 186, 3.07
6.00, 110.31, 170, 3.07
6.00, 110.34, 149, 3.07
6.00, 110.37, 124, 3.07
6.00, 110.40, 94, 3.08
6.00, 110.43, 64, 3.08
6.00, 110.45, 31, 3.09
6.00, 110.48, -2, 3.09
6.00, 110.51, -36, 3.10
6.00, 110.54, -69, 3.11
6.00, 110.57, -101, 3.12
6.00, 110.60, -131, 3.13
6.00, 110.63, -155, 3.13
6.00, 110.66, -176, 3.14
6.00, 110.69, -190, 3.15
6.00, 110.72, -199, 3.16
6.00, 110.75, -200, 3.16
6.00, 110.78, -196, 3.16
6.00, 110.81, -184, 3.17
6.00, 110.84, -168, 3.16
6.00, 110.87, -144, 3.16
6.00, 110.90, -117, 3.16
6.00, 110.93, -86, 3.15
6.00, 110.96, -54, 3.15
6.00, 110.99, -18, 3.14
6.00, 111.02, 15, 3.14
6.00, 111.04, 48, 3.13
6.00, 111.07, 81, 3.12
6.00, 111.10, 109, 3.11
6.00, 111.13, 138, 3.10
6.00, 111.16, 161, 3.10
6.00, 111.19, 179, 3.09
6.00, 111.22, 191, 3.08
6.00, 111.25, 198, 3.08
6.00, 111.28, 199, 3.07
6.00, 111.30, 194, 3.07
6.00, 111.33, 182, 3.07
6.00, 111.36, 166, 3.07
6.00, 111.39, 144, 3.07
6.00, 111.42, 118, 3.07
6.00, 111.45, 87, 3.08
6.00, 111.48, 57, 3.08
6.00, 111.51, 24, 3.09
6.00, 111.54, -11, 3.10
6.00, 111.56, -44, 3.10
6.00, 111.59, -78, 3.11
6.00, 111.62, -109, 3.12
6.00, 111.65, -137, 3.13
6.00, 111.68, -161, 3.14
6.00, 111.71, -180, 3.15
6.00, 111.74, -193, 3.15
6.00, 111.77, -200, 3.16
6.00, 111.80, -200, 3.16
6.00, 111.83, -193, 3.16
6.00, 111.86, -181, 3.16
6.00, 111.89, -162, 3.16
6.00, 111.92, -138, 3.16
6.00, 111.95, -111, 3.16
6.00, 111.98, -78, 3.15
6.00, 112.01, -45, 3.14
6.00, 112.04, -11, 3.14
6.00, 112.07, 24, 3.13
6.00, 112.10, 57, 3.13
6.00, 112.13, 90, 3.12
6.00, 112.15, 117, 3.11
6.00, 112.18, 144, 3.10
6.00, 112.21, 166, 3.09
6.00, 112.24, 182, 3.08
6.00, 112.27, 194, 3.08
6.00, 112.30, 199, 3.08
6.00, 112.33, 198, 3.07
6.00, 112.36, 192, 3.07
6.00, 112.39, 179, 3.07
6.00, 112.42, 161, 3.07
6.00, 112.45, 138, 3.07
6.00, 112.48, 110, 3.07
6.00, 112.50, 81, 3.08
6.00, 112.53, 48, 3.08
6.00, 112.56, 15, 3.09
6.00, 112.59, -19, 3.10
6.00, 112.62, -53, 3.11
6.00, 112.65, -87, 3.11
6.00, 112.68, -116, 3.12
6.00, 112.71, -143, 3.13
6.00, 112.74, -167, 3.14
6.00, 112.77, -183, 3.15
6.00, 112.80, -195, 3.15
6.00, 112.83, -200, 3.16
6.00, 112.86, -199, 3.17
6.00, 112.89, -191, 3.16
6.00, 112.92, -177, 3.17
6.00, 112.95, -157, 3.16
6.00, 112.98, -133, 3.16
6.00, 113.01, -103, 3.16
6.00, 113.04, -70, 3.15
6.00, 113.07, -36, 3.14
6.00, 113.10, -2, 3.14
6.00, 113.12, 33, 3.13
6.00, 113.15, 65, 3.13
6.00, 113.18, 96, 3.12
6.00, 113.21, 124, 3.11
6.00, 113.24, 149, 3.10
6.00, 113.27, 170, 3.09
6.00, 113.30, 185, 3.09
6.00, 113.33, 196, 3.08
6.00, 113.35, 199, 3.08
6.00, 113.38, 197, 3.07
6.00, 113.41, 189, 3.07
6.00, 113.44, 176, 3.07
6.00, 113.47, 156, 3.07
6.00, 113.50, 132, 3.07
6.00, 113.53, 104, 3.08
6.00, 113.56, 73, 3.08
6.00, 113.59, 40, 3.09
6.00, 113.61, 8, 3.09
6.00, 113.64, -25, 3.10
6.00, 113.67, -60, 3.11
6.00, 113.70, -91, 3.11
6.00, 113.73, -121, 3.12
6.00, 113.76, -148, 3.13
6.00, 113.79, -170, 3.14
6.00, 113.82, -186, 3.14
6.00, 113.85, -197, 3.15
6.00, 113.88, -200, 3.16
6.00, 113.91, -198, 3.17
6.00, 113.94, -189, 3.17
6.00, 113.97, -174, 3.17
6.00, 114.00, -153, 3.16
6.00, 114.03, -127, 3.16
6.00, 114.06, -97, 3.16
6.00, 114.09, -66, 3.15
6.00, 114.12, -31, 3.14
6.00, 114.15, 4, 3.14
6.00, 114.17, 35, 3.13
6.00, 114.20, 68, 3.12
6.00, 114.23, 99, 3.12
6.00, 114.26, 126, 3.11
6.00, 114.29, 151, 3.10
6.00, 114.32, 172, 3.10
6.00, 114.35, 187, 3.09
6.00, 114.37, 196, 3.08
6.00, 114.40, 199, 3.08
6.00, 114.43, 197, 3.08
6.00, 114.46, 188, 3.07
6.00, 114.49, 174, 3.07
6.00, 114.52, 153, 3.07
6.00, 114.55, 130, 3.07
6.00, 114.58, 100, 3.08
6.00, 114.61, 69, 3.08
6.00, 114.64, 38, 3.09
6.00, 114.66, 3, 3.09
6.00, 114.69, -29, 3.10
6.00, 114.72, -63, 3.11
6.00, 114.75, -95, 3.11
6.00, 114.78, -125, 3.13
6.00, 114.81, -150, 3.13
6.00, 114.84, -171, 3.14
6.00, 114.87, -188, 3.15
6.00, 114.90, -197, 3.16
6.00, 114.93, -200, 3.16
6.00, 114.96, -197, 3.16
6.00, 114.99, -187, 3.17
6.00, 115.02, -172, 3.16
6.00, 115.05, -150, 3.16
6.00, 115.08, -124, 3.16
6.00, 115.11, -94, 3.16
6.00, 115.14, -62, 3.15
6.00, 115.17, -28, 3.14
6.00, 115.20, 7, 3.14
6.00, 115.22, 39, 3.13
6.00, 115.25, 72, 3.12
6.00, 115.28, 102, 3.12
6.00, 115.31, 131, 3.11
6.00, 115.34, 155, 3.10
6.00, 115.37, 174, 3.10
6.00, 115.40, 189, 3.09
6.00, 115.43, 197, 3.08
6.00, 115.46, 199, 3.08
6.00, 115.48, 196, 3.07
6.00, 115.51, 186, 3.07
6.00, 115.54, 171, 3.07
6.00, 115.57, 151, 3.07
6.00, 115.60, 125, 3.07
6.00, 115.63, 96, 3.08
6.00, 115.66, 66, 3.08
6.00, 115.69, 33, 3.08
6.00, 115.72, -1, 3.09
6.00, 115.74, -34, 3.10
6.00, 115.77, -67, 3.11
6.00, 115.80, -100, 3.12
6.00, 115.83, -128, 3.12
6.00, 115.86, -155, 3.13
6.00, 115.89, -175, 3.14
6.00, 115.92, -190, 3.15
6.00, 115.95, -198, 3.16
6.00, 115.98, -200, 3.16
6.00, 116.01, -196, 3.17
6.00, 116.04, -185, 3.17
6.00, 116.07, -168, 3.17
6.00, 116.10, -146, 3.17
6.00, 116.13, -119, 3.16
6.00, 116.16, -88, 3.16
6.00, 116.19, -55, 3.15
6.00, 116.22, -22, 3.15
6.00, 116.25, 14, 3.14
6.00, 116.28, 47, 3.13
6.00, 116.31, 78, 3.12
6.00, 116.33, 109, 3.12
6.00, 116.36, 136, 3.11
6.00, 116.39, 159, 3.10
7.00, 116.43, -194, 3.05
7.00, 116.49, -198, 3.05
7.00, 116.49, -197, 3.04
7.00, 116.52, -186, 3.05
7.00, 116.55, -166, 3.05
7.00, 116.58, -138, 3.06
7.00, 116.61, -105, 3.07
7.00, 116.64, -69, 3.09
7.00, 116.67, -28, 3.10
7.00, 116.70, 12, 3.12
7.00, 116.72, 51, 3.14
7.00, 116.75, 88, 3.15
7.00, 116.78, 122, 3.16
7.00, 116.81, 151, 3.17
7.00, 116.84, 174, 3.18
7.00, 116.87, 190, 3.18
7.00, 116.90, 198, 3.18
7.00, 116.93, 198, 3.17
7.00, 116.96, 190, 3.16
7.00, 116.98, 174, 3.14
7.00, 117.01, 151, 3.13
7.00, 117.04, 120, 3.11
7.00, 117.07, 87, 3.10
7.00, 117.10, 50, 3.09
7.00, 117.13, 10, 3.07
7.00, 117.16, -28, 3.07
7.00, 117.19, -68, 3.06
7.00, 117.21, -105, 3.06
7.00, 117.25, -138, 3.06
7.00, 117.27, -165, 3.06
7.00, 117.30, -185, 3.07
7.00, 117.34, -197, 3.07
7.00, 117.36, -200, 3.09
7.00, 117.40, -195, 3.10
7.00, 117.43, -180, 3.12
7.00, 117.46, -158, 3.14
7.00, 117.49, -129, 3.15
7.00, 117.52, -93, 3.17
7.00, 117.54, -56, 3.18
7.00, 117.57, -15, 3.19
7.00, 117.60, 26, 3.20
7.00, 117.63, 64, 3.20
7.00, 117.66, 99, 3.20
7.00, 117.69, 131, 3.19
7.00, 117.72, 160, 3.18
7.00, 117.75, 180, 3.17
7.00, 117.78, 194, 3.15
7.00, 117.80, 199, 3.13
7.00, 117.83, 197, 3.11
7.00, 117.86, 186, 3.09
7.00, 117.89, 167, 3.07
7.00, 117.92, 142, 3.06
7.00, 117.95, 111, 3.04
7.00, 117.98, 73, 3.03
7.00, 118.01, 37, 3.03
7.00, 118.04, -2, 3.02
7.00, 118.06, -42, 3.02
7.00, 118.09, -79, 3.03
7.00, 118.12, -116, 3.04
7.00, 118.15, -147, 3.05
7.00, 118.18, -172, 3.06
7.00, 118.21, -190, 3.08
7.00, 118.24, -199, 3.11
7.00, 118.27, -199, 3.13
7.00, 118.30, -191, 3.16
7.00, 118.33, -174, 3.18
7.00, 118.36, -149, 3.20
7.00, 118.39, -118, 3.22
7.00, 118.42, -82, 3.23
7.00, 118.45, -42, 3.24
7.00, 118.48, -3, 3.24
7.00, 118.51, 37, 3.24
7.00, 118.54, 75, 3.23
7.00, 118.56, 108, 3.21
7.00, 118.59, 141, 3.20
7.00, 118.62, 166, 3.17
7.00, 118.65, 185, 3.15
7.00, 118.68, 196, 3.12
7.00, 118.71, 199, 3.10
7.00, 118.74, 194, 3.07
7.00, 118.77, 181, 3.05
7.00, 118.80, 160, 3.03
7.00, 118.83, 132, 3.01
7.00, 118.86, 99, 3.01
7.00, 118.88, 64, 3.00
7.00, 118.91, 24, 3.00
7.00, 118.94, -13, 3.00
7.00, 118.97, -55, 3.01
7.00, 119.00, -92, 3.02
7.00, 119.03, -125, 3.04
7.00, 119.06, -156, 3.06
7.00, 119.09, -179, 3.09
7.00, 119.12, -194, 3.12
7.00, 119.15, -200, 3.15
7.00, 119.18, -198, 3.18
7.00, 119.21, -187, 3.20
7.00, 119.24, -167, 3.23
7.00, 119.27, -140, 3.24
7.00, 119.30, -107, 3.26
7.00, 119.33, -70, 3.26
7.00, 119.36, -31, 3.26
7.00, 119.39, 11, 3.26
7.00, 119.42, 49, 3.25
7.00, 119.44, 87, 3.23
7.00, 119.47, 120, 3.20
7.00, 119.50, 149, 3.18
7.00, 119.53, 173, 3.14
7.00, 119.56, 190, 3.12
7.00, 119.59, 198, 3.09
7.00, 119.62, 199, 3.06
7.00, 119.65, 190, 3.04
7.00, 119.68, 175, 3.02
7.00, 119.71, 151, 3.00
7.00, 119.73, 122, 2.99
7.00, 119.76, 89, 2.98
7.00, 119.79, 51, 2.98
7.00, 119.82, 13, 2.99
7.00, 119.85, -27, 3.00
7.00, 119.88, -66, 3.01
7.00, 119.91, -104, 3.03
7.00, 119.94, -137, 3.05
7.00, 119.97, -164, 3.08
7.00, 120.00, -185, 3.11
7.00, 120.03, -197, 3.15
7.00, 120.06, -200, 3.18
7.00, 120.09, -195, 3.21
7.00, 120.12, -181, 3.24
7.00, 120.15, -159, 3.26
7.00, 120.18, -129, 3.28
7.00, 120.21, -95, 3.28
7.00, 120.24, -56, 3.28
7.00, 120.27, -17, 3.28
7.00, 120.29, 23, 3.26
7.00, 120.32, 63, 3.24
7.00, 120.35, 97, 3.22
7.00, 120.38, 130, 3.18
7.00, 120.41, 158, 3.16
7.00, 120.44, 179, 3.12
7.00, 120.47, 193, 3.09
7.00, 120.50, 199, 3.06
7.00, 120.52, 197, 3.03
7.00, 120.55, 187, 3.01
7.00, 120.58, 168, 2.99
7.00, 120.61, 144, 2.98
7.00, 120.64, 112, 2.97
7.00, 120.67, 76, 2.97
7.00, 120.70, 40, 2.98
7.00, 120.73, -1, 2.98
7.00, 120.75, -40, 3.00
7.00, 120.78, -78, 3.02
7.00, 120.81, -114, 3.04
7.00, 120.84, -147, 3.07
7.00, 120.87, -171, 3.11
7.00, 120.90, -190, 3.14
7.00, 120.93, -199, 3.18
7.00, 120.96, -200, 3.21
7.00, 120.99, -192, 3.24
7.00, 121.02, -175, 3.27
7.00, 121.05, -150, 3.29
7.00, 121.08, -120, 3.30
7.00, 121.11, -83, 3.30
7.00, 121.14, -45, 3.29
7.00, 121.17, -3, 3.28
7.00, 121.20, 35, 3.26
7.00, 121.23, 72, 3.23
7.00, 121.26, 107, 3.20
7.00, 121.29, 139, 3.17
7.00, 121.32, 166, 3.13
7.00, 121.34, 185, 3.10
7.00, 121.37, 196, 3.06
7.00, 121.40, 199, 3.04
7.00, 121.43, 195, 3.01
7.00, 121.46, 182, 2.99
7.00, 121.49, 161, 2.98
7.00, 121.52, 133, 2.97
7.00, 121.55, 102, 2.96
7.00, 121.58, 63, 2.97
7.00, 121.61, 25, 2.97
7.00, 121.63, -14, 2.99
7.00, 121.66, -54, 3.01
7.00, 121.69, -92, 3.03
7.00, 121.72, -126, 3.06
7.00, 121.75, -155, 3.09
7.00, 121.78, -179, 3.13
7.00, 121.81, -193, 3.17
7.00, 121.84, -200, 3.21
7.00, 121.87, -198, 3.24
7.00, 121.90, -186, 3.27
7.00, 121.93, -168, 3.29
7.00, 121.96, -141, 3.30
7.00, 121.99, -107, 3.31
7.00, 122.02, -71, 3.30
7.00, 122.05, -30, 3.29
7.00, 122.08, 10, 3.27
7.00, 122.11, 49, 3.25
7.00, 122.14, 86, 3.22
7.00, 122.17, 120, 3.18
7.00, 122.19, 149, 3.15
7.00, 122.22, 173, 3.11
7.00, 122.25, 190, 3.08
7.00, 122.28, 198, 3.04
7.00, 122.31, 199, 3.02
7.00, 122.34, 191, 2.99
7.00, 122.37, 174, 2.98
7.00, 122.40, 152, 2.96
7.00, 122.43, 123, 2.96
7.00, 122.46, 88, 2.96
7.00, 122.48, 52, 2.96
7.00, 122.51, 12, 2.98
7.00, 122.54, -27, 2.99
7.00, 122.57, -66, 3.01
7.00, 122.60, -103, 3.04
7.00, 122.63, -137, 3.08
7.00, 122.66, -164, 3.11
7.00, 122.69, -185, 3.15
7.00, 122.72, -197, 3.19
7.00, 122.75, -200, 3.23
7.00, 122.78, -195, 3.26
7.00, 122.81, -181, 3.29
7.00, 122.84, -158, 3.31
7.00, 122.87, -130, 3.31
7.00, 122.90, -95, 3.31
7.00, 122.93, -57, 3.31
7.00, 122.96, -19, 3.29
7.00, 122.99, 23, 3.27
7.00, 123.02, 62, 3.24
7.00, 123.04, 97, 3.20
7.00, 123.07, 129, 3.17
7.00, 123.10, 158, 3.13
7.00, 123.13, 179, 3.09
7.00, 123.16, 193, 3.06
7.00, 123.19, 199, 3.03
7.00, 123.22, 197, 3.01
7.00, 123.25, 187, 2.98
7.00, 123.28, 168, 2.97
7.00, 123.30, 143, 2.96
7.00, 123.33, 112, 2.96
7.00, 123.36, 76, 2.96
7.00, 123.39, 38, 2.97
7.00, 123.42, 0, 2.98
7.00, 123.45, -38, 3.00
7.00, 123.47, -76, 3.02
7.00, 123.50, -113, 3.05
7.00, 123.54, -145, 3.09
7.00, 123.57, -171, 3.13
7.00, 123.59, -189, 3.16
7.00, 123.62, -199, 3.20
7.00, 123.66, -200, 3.24
7.00, 123.68, -192, 3.27
7.00, 123.72, -176, 3.29
7.00, 123.75, -152, 3.31
7.00, 123.78, -120, 3.31
7.00, 123.81, -85, 3.31
7.00, 123.84, -46, 3.30
7.00, 123.86, -5, 3.28
7.00, 123.89, 32, 3.26
7.00, 123.92, 71, 3.22
7.00, 123.95, 106, 3.19
7.00, 123.98, 138, 3.15
7.00, 124.01, 164, 3.12
7.00, 124.04, 184, 3.08
7.00, 124.06, 196, 3.04
7.00, 124.09, 199, 3.01
7.00, 124.12, 195, 2.99
7.00, 124.15, 183, 2.97
7.00, 124.18, 162, 2.96
7.00, 124.21, 135, 2.96
7.00, 124.24, 103, 2.95
7.00, 124.27, 66, 2.96
7.00, 124.30, 26, 2.97
7.00, 124.32, -11, 2.99
7.00, 124.35, -51, 3.01
7.00, 124.38, -91, 3.04
7.00, 124.41, -124, 3.07
7.00, 124.44, -155, 3.11
7.00, 124.47, -178, 3.15
7.00, 124.50, -194, 3.19
7.00, 124.53, -200, 3.22
7.00, 124.56, -198, 3.26
7.00, 124.59, -187, 3.29
7.00, 124.62, -169, 3.30
7.00, 124.65, -142, 3.32
7.00, 124.68, -109, 3.32
7.00, 124.71, -71, 3.31
7.00, 124.74, -33, 3.29
7.00, 124.77, 9, 3.27
7.00, 124.80, 47, 3.24
7.00, 124.83, 83, 3.21
7.00, 124.86, 117, 3.17
7.00, 124.88, 146, 3.14
7.00, 124.91, 171, 3.10
7.00, 124.94, 189, 3.06
7.00, 124.97, 198, 3.03
7.00, 125.00, 199, 3.01
7.00, 125.03, 192, 2.99
7.00, 125.06, 176, 2.97
7.00, 125.09, 155, 2.96
7.00, 125.12, 125, 2.96
7.00, 125.15, 91, 2.96
7.00, 125.18, 55, 2.97
7.00, 125.20, 16, 2.98
7.00, 125.23, -24, 3.00
7.00, 125.26, -63, 3.02
7.00, 125.29, -100, 3.05
7.00, 125.32, -135, 3.08
7.00, 125.35, -162, 3.12
7.00, 125.38, -184, 3.16
7.00, 125.41, -196, 3.20
7.00, 125.44, -200, 3.24
7.00, 125.47, -196, 3.27
7.00, 125.50, -182, 3.29
7.00, 125.53, -161, 3.31
7.00, 125.56, -132, 3.31
7.00, 125.59, -98, 3.31
7.00, 125.62, -61, 3.30
7.00, 125.65, -21, 3.28
7.00, 125.68, 19, 3.26
7.00, 125.71, 59, 3.23
7.00, 125.73, 94, 3.20
7.00, 125.76, 128, 3.16
7.00, 125.79, 156, 3.12
7.00, 125.82, 177, 3.09
7.00, 125.85, 192, 3.05
7.00, 125.88, 199, 3.02
7.00, 125.91, 198, 3.00
7.00, 125.94, 188, 2.98
7.00, 125.97, 170, 2.97
7.00, 126.00, 145, 2.96
7.00, 126.02, 116, 2.96
7.00, 126.05, 79, 2.96
7.00, 126.08, 42, 2.97
7.00, 126.11, 3, 2.98
7.00, 126.14, -35, 3.01
7.00, 126.17, -75, 3.03
7.00, 126.19, -110, 3.06
7.00, 126.23, -143, 3.09
7.00, 126.26, -169, 3.13
7.00, 126.29, -187, 3.17
7.00, 126.32, -198, 3.21
7.00, 126.35, -200, 3.25
7.00, 126.38, -193, 3.27
7.00, 126.41, -178, 3.30
7.00, 126.44, -153, 3.31
7.00, 126.47, -123, 3.31
7.00, 126.50, -88, 3.30
7.00, 126.53, -49, 3.29
7.00, 126.55, -9, 3.27
7.00, 126.58, 30, 3.25
7.00, 126.61, 68, 3.22
7.00, 126.64, 104, 3.18
7.00, 126.67, 135, 3.14
7.00, 126.70, 163, 3.11
7.00, 126.73, 183, 3.08
7.00, 126.75, 195, 3.04
7.00, 126.79, 199, 3.01
7.00, 126.81, 196, 2.99
7.00, 126.84, 184, 2.98
7.00, 126.87, 164, 2.97
7.00, 126.90, 137, 2.96
7.00, 126.93, 106, 2.96
7.00, 126.96, 68, 2.97
7.00, 126.99, 30, 2.98
7.00, 127.01, -7, 2.99
7.00, 127.04, -48, 3.02
7.00, 127.07, -86, 3.04
7.00, 127.10, -120, 3.08
7.00, 127.13, -151, 3.11
7.00, 127.16, -176, 3.15
7.00, 127.19, -192, 3.19
7.00, 127.22, -200, 3.22
7.00, 127.25, -199, 3.26
7.00, 127.28, -189, 3.28
7.00, 127.31, -171, 3.30
7.00, 127.34, -146, 3.31
7.00, 127.37, -112, 3.31
7.00, 127.40, -75, 3.30
7.00, 127.43, -37, 3.29
7.00, 127.46, 4, 3.26
7.00, 127.49, 41, 3.24
7.00, 127.52, 79, 3.20
7.00, 127.54, 113, 3.17
7.00, 127.57, 145, 3.14
7.00, 127.60, 169, 3.10
7.00, 127.63, 187, 3.07
7.00, 127.66, 197, 3.04
7.00, 127.69, 199, 3.01
7.00, 127.72, 193, 2.99
7.00, 127.75, 179, 2.98
7.00, 127.78, 157, 2.97
7.00, 127.81, 129, 2.96
7.00, 127.84, 94, 2.97
7.00, 127.86, 60, 2.97
7.00, 127.89, 20, 2.98
7.00, 127.92, -19, 3.00
7.00, 127.95, -58, 3.02
7.00, 127.98, -96, 3.05
7.00, 128.01, -130, 3.08
7.00, 128.04, -159, 3.12
7.00, 128.07, -181, 3.15
7.00, 128.10, -195, 3.19
7.00, 128.13, -200, 3.23
7.00, 128.16, -197, 3.26
7.00, 128.19, -185, 3.28
7.00, 128.22, -165, 3.30
7.00, 128.25, -137, 3.31
7.00, 128.28, -104, 3.31
7.00, 128.31, -64, 3.30
7.00, 128.34, -26, 3.28
7.00, 128.37, 16, 3.26
7.00, 128.40, 54, 3.23
7.00, 128.42, 91, 3.20
7.00, 128.45, 123, 3.16
7.00, 128.48, 153, 3.13
7.00, 128.51, 175, 3.09
7.00, 128.54, 191, 3.06
7.00, 128.57, 199, 3.03
7.00, 128.60, 198, 3.01
7.00, 128.63, 189, 2.99
7.00, 128.66, 172, 2.97
7.00, 128.69, 149, 2.97
7.00, 128.71, 119, 2.96
7.00, 128.74, 84, 2.96
7.00, 128.77, 46, 2.97
7.00, 128.80, 8, 2.99
7.00, 128.83, -31, 3.01
7.00, 128.86, -70, 3.03
7.00, 128.88, -105, 3.06
7.00, 128.91, -139, 3.09
7.00, 128.95, -166, 3.13
7.00, 128.98, -186, 3.17
7.00, 129.01, -198, 3.20
7.00, 129.04, -200, 3.24
7.00, 129.07, -194, 3.27
7.00, 129.10, -179, 3.29
7.00, 129.13, -157, 3.30
7.00, 129.16, -126, 3.31
7.00, 129.19, -92, 3.31
7.00, 129.22, -55, 3.29
7.00, 129.25, -13, 3.28
7.00, 129.27, 26, 3.25
7.00, 129.30, 65, 3.22
7.00, 129.33, 101, 3.19
7.00, 129.36, 134, 3.15
7.00, 129.39, 161, 3.12
7.00, 129.42, 181, 3.08
7.00, 129.45, 194, 3.05
7.00, 129.48, 199, 3.03
7.00, 129.51, 196, 3.00
