Freq,time,motorpath,angle
2.50, 	16.18, 	76, 	3.12
2.50, 	16.21, 	63, 	3.12
2.50, 	16.23, 	50, 	3.12
2.50, 	16.26, 	36, 	3.12
2.50, 	16.29, 	23, 	3.12
2.50, 	16.32, 	9, 	3.12
2.50, 	16.34, 	-4, 	3.12
2.50, 	16.37, 	-17, 	3.12
2.50, 	16.40, 	-31, 	3.12
2.50, 	16.42, 	-44, 	3.12
2.50, 	16.45, 	-58, 	3.12
2.50, 	16.48, 	-71, 	3.12
2.50, 	16.51, 	-84, 	3.12
2.50, 	16.54, 	-97, 	3.12
2.50, 	16.57, 	-109, 	3.12
2.50, 	16.60, 	-121, 	3.12
2.50, 	16.62, 	-132, 	3.12
2.50, 	16.65, 	-142, 	3.12
2.50, 	16.68, 	-153, 	3.12
2.50, 	16.71, 	-162, 	3.12
2.50, 	16.74, 	-170, 	3.12
2.50, 	16.77, 	-177, 	3.12
2.50, 	16.80, 	-184, 	3.12
2.50, 	16.83, 	-189, 	3.12
2.50, 	16.86, 	-193, 	3.12
2.50, 	16.89, 	-197, 	3.12
2.50, 	16.92, 	-199, 	3.12
2.50, 	16.94, 	-200, 	3.12
2.50, 	16.97, 	-200, 	3.12
2.50, 	17.00, 	-200, 	3.12
2.50, 	17.03, 	-198, 	3.12
2.50, 	17.06, 	-195, 	3.12
2.50, 	17.09, 	-191, 	3.12
2.50, 	17.12, 	-186, 	3.12
2.50, 	17.15, 	-180, 	3.12
2.50, 	17.18, 	-173, 	3.12
2.50, 	17.21, 	-165, 	3.12
2.50, 	17.23, 	-157, 	3.12
2.50, 	17.26, 	-147, 	3.12
2.50, 	17.29, 	-137, 	3.12
2.50, 	17.32, 	-125, 	3.12
2.50, 	17.35, 	-114, 	3.12
2.50, 	17.38, 	-102, 	3.12
2.50, 	17.41, 	-89, 	3.12
2.50, 	17.44, 	-76, 	3.12
2.50, 	17.47, 	-63, 	3.12
2.50, 	17.49, 	-49, 	3.12
2.50, 	17.52, 	-35, 	3.12
2.50, 	17.55, 	-22, 	3.12
2.50, 	17.58, 	-8, 	3.12
2.50, 	17.61, 	7, 	3.12
2.50, 	17.64, 	21, 	3.12
2.50, 	17.67, 	35, 	3.12
2.50, 	17.69, 	49, 	3.12
2.50, 	17.72, 	62, 	3.12
2.50, 	17.75, 	75, 	3.12
2.50, 	17.77, 	87, 	3.12
2.50, 	17.80, 	97, 	3.12
2.50, 	17.82, 	107, 	3.12
2.50, 	17.85, 	119, 	3.12
2.50, 	17.88, 	130, 	3.12
2.50, 	17.90, 	140, 	3.12
2.50, 	17.93, 	150, 	3.12
2.50, 	17.96, 	159, 	3.12
2.50, 	17.99, 	167, 	3.12
2.50, 	18.02, 	174, 	3.12
2.50, 	18.04, 	180, 	3.12
2.50, 	18.07, 	186, 	3.12
2.50, 	18.10, 	191, 	3.12
2.50, 	18.13, 	194, 	3.12
2.50, 	18.16, 	197, 	3.12
2.50, 	18.18, 	199, 	3.12
2.50, 	18.21, 	199, 	3.12
2.50, 	18.24, 	199, 	3.12
2.50, 	18.27, 	198, 	3.12
2.50, 	18.30, 	196, 	3.12
2.50, 	18.33, 	193, 	3.12
2.50, 	18.35, 	189, 	3.12
2.50, 	18.38, 	184, 	3.12
2.50, 	18.41, 	177, 	3.12
2.50, 	18.44, 	171, 	3.12
2.50, 	18.47, 	163, 	3.12
2.50, 	18.50, 	154, 	3.12
2.50, 	18.52, 	145, 	3.12
2.50, 	18.55, 	135, 	3.12
2.50, 	18.58, 	125, 	3.12
2.50, 	18.61, 	113, 	3.12
2.50, 	18.64, 	102, 	3.12
2.50, 	18.66, 	89, 	3.12
2.50, 	18.69, 	77, 	3.12
2.50, 	18.72, 	65, 	3.12
2.50, 	18.74, 	52, 	3.12
2.50, 	18.77, 	39, 	3.12
2.50, 	18.80, 	25, 	3.12
2.50, 	18.83, 	11, 	3.12
2.50, 	18.85, 	-3, 	3.12
2.50, 	18.88, 	-17, 	3.12
2.50, 	18.91, 	-31, 	3.12
2.50, 	18.94, 	-45, 	3.12
2.50, 	18.97, 	-58, 	3.12
2.50, 	18.99, 	-71, 	3.12
2.50, 	19.02, 	-83, 	3.12
2.50, 	19.05, 	-96, 	3.12
2.50, 	19.08, 	-108, 	3.12
2.50, 	19.10, 	-120, 	3.12
2.50, 	19.14, 	-131, 	3.12
2.50, 	19.16, 	-142, 	3.12
2.50, 	19.19, 	-152, 	3.12
2.50, 	19.22, 	-161, 	3.12
2.50, 	19.25, 	-169, 	3.12
2.50, 	19.28, 	-177, 	3.12
2.50, 	19.31, 	-183, 	3.12
2.50, 	19.34, 	-188, 	3.12
2.50, 	19.37, 	-193, 	3.12
2.50, 	19.40, 	-196, 	3.12
2.50, 	19.42, 	-199, 	3.12
2.50, 	19.46, 	-200, 	3.12
2.50, 	19.48, 	-200, 	3.12
2.50, 	19.51, 	-200, 	3.12
2.50, 	19.54, 	-198, 	3.12
2.50, 	19.57, 	-195, 	3.12
2.50, 	19.60, 	-191, 	3.12
2.50, 	19.63, 	-186, 	3.12
2.50, 	19.66, 	-180, 	3.12
2.50, 	19.69, 	-174, 	3.12
2.50, 	19.72, 	-166, 	3.12
2.50, 	19.75, 	-157, 	3.12
2.50, 	19.78, 	-148, 	3.12
2.50, 	19.80, 	-138, 	3.12
2.50, 	19.83, 	-127, 	3.12
2.50, 	19.86, 	-115, 	3.12
2.50, 	19.89, 	-103, 	3.12
2.50, 	19.92, 	-90, 	3.12
2.50, 	19.95, 	-77, 	3.12
2.50, 	19.98, 	-64, 	3.12
2.50, 	20.00, 	-51, 	3.12
2.50, 	20.03, 	-37, 	3.12
2.50, 	20.06, 	-23, 	3.12
2.50, 	20.09, 	-9, 	3.12
2.50, 	20.12, 	5, 	3.12
2.50, 	20.14, 	19, 	3.12
2.50, 	20.17, 	33, 	3.12
2.50, 	20.20, 	47, 	3.12
2.50, 	20.23, 	60, 	3.12
2.50, 	20.26, 	73, 	3.12
2.50, 	20.28, 	84, 	3.12
2.50, 	20.30, 	94, 	3.12
2.50, 	20.33, 	107, 	3.12
2.50, 	20.36, 	118, 	3.12
2.50, 	20.39, 	129, 	3.12
2.50, 	20.42, 	139, 	3.12
2.50, 	20.44, 	149, 	3.12
2.50, 	20.47, 	158, 	3.12
2.50, 	20.50, 	166, 	3.12
2.50, 	20.53, 	173, 	3.12
2.50, 	20.56, 	180, 	3.12
2.50, 	20.58, 	186, 	3.12
2.50, 	20.61, 	190, 	3.12
2.50, 	20.64, 	194, 	3.12
2.50, 	20.67, 	197, 	3.12
2.50, 	20.70, 	199, 	3.12
2.50, 	20.72, 	199, 	3.12
2.50, 	20.75, 	199, 	3.12
2.50, 	20.78, 	198, 	3.12
2.50, 	20.81, 	196, 	3.12
2.50, 	20.84, 	193, 	3.12
2.50, 	20.86, 	189, 	3.12
2.50, 	20.89, 	184, 	3.12
2.50, 	20.92, 	178, 	3.12
2.50, 	20.95, 	171, 	3.12
2.50, 	20.98, 	164, 	3.12
2.50, 	21.00, 	155, 	3.12
2.50, 	21.03, 	146, 	3.12
2.50, 	21.06, 	136, 	3.12
2.50, 	21.09, 	126, 	3.12
2.50, 	21.12, 	114, 	3.12
2.50, 	21.15, 	103, 	3.12
2.50, 	21.17, 	91, 	3.12
2.50, 	21.20, 	78, 	3.12
2.50, 	21.23, 	66, 	3.12
2.50, 	21.25, 	53, 	3.12
2.50, 	21.28, 	40, 	3.12
2.50, 	21.31, 	26, 	3.12
2.50, 	21.34, 	12, 	3.12
2.50, 	21.36, 	-2, 	3.12
2.50, 	21.39, 	-16, 	3.12
2.50, 	21.42, 	-29, 	3.12
2.50, 	21.45, 	-43, 	3.12
2.50, 	21.47, 	-56, 	3.12
2.50, 	21.50, 	-69, 	3.12
2.50, 	21.53, 	-82, 	3.12
2.50, 	21.56, 	-94, 	3.12
2.50, 	21.59, 	-107, 	3.12
2.50, 	21.62, 	-119, 	3.12
2.50, 	21.64, 	-130, 	3.12
2.50, 	21.67, 	-141, 	3.12
2.50, 	21.70, 	-151, 	3.12
2.50, 	21.73, 	-160, 	3.12
2.50, 	21.76, 	-168, 	3.12
2.50, 	21.79, 	-176, 	3.12
2.50, 	21.82, 	-182, 	3.12
2.50, 	21.85, 	-188, 	3.12
2.50, 	21.88, 	-193, 	3.12
2.50, 	21.91, 	-196, 	3.12
2.50, 	21.94, 	-199, 	3.12
2.50, 	21.96, 	-200, 	3.12
2.50, 	22.00, 	-200, 	3.12
2.50, 	22.02, 	-200, 	3.12
2.50, 	22.05, 	-198, 	3.12
2.50, 	22.08, 	-195, 	3.12
2.50, 	22.11, 	-192, 	3.12
2.50, 	22.14, 	-187, 	3.12
2.50, 	22.17, 	-181, 	3.12
2.50, 	22.20, 	-174, 	3.12
2.50, 	22.23, 	-167, 	3.12
2.50, 	22.26, 	-158, 	3.12
2.50, 	22.28, 	-149, 	3.12
2.50, 	22.32, 	-138, 	3.12
2.50, 	22.34, 	-128, 	3.12
2.50, 	22.37, 	-116, 	3.12
2.50, 	22.40, 	-104, 	3.12
2.50, 	22.43, 	-91, 	3.12
2.50, 	22.46, 	-78, 	3.12
2.50, 	22.49, 	-66, 	3.12
2.50, 	22.52, 	-52, 	3.12
2.50, 	22.54, 	-39, 	3.12
2.50, 	22.57, 	-25, 	3.12
2.50, 	22.60, 	-10, 	3.12
2.50, 	22.63, 	4, 	3.12
2.50, 	22.66, 	19, 	3.12
2.50, 	22.69, 	34, 	3.12
2.50, 	22.72, 	49, 	3.12
2.50, 	22.75, 	63, 	3.12
2.50, 	22.78, 	76, 	3.12
2.50, 	22.80, 	88, 	3.12
2.50, 	22.83, 	98, 	3.12
2.50, 	22.85, 	107, 	3.12
2.50, 	22.87, 	117, 	3.12
2.50, 	22.90, 	128, 	3.12
2.50, 	22.93, 	139, 	3.12
2.50, 	22.96, 	148, 	3.12
2.50, 	22.98, 	158, 	3.12
2.50, 	23.01, 	165, 	3.12
2.50, 	23.04, 	173, 	3.12
2.50, 	23.07, 	180, 	3.12
2.50, 	23.10, 	185, 	3.12
2.50, 	23.12, 	190, 	3.12
2.50, 	23.15, 	194, 	3.12
2.50, 	23.18, 	197, 	3.12
2.50, 	23.21, 	199, 	3.12
2.50, 	23.24, 	199, 	3.12
2.50, 	23.26, 	199, 	3.12
2.50, 	23.29, 	198, 	3.12
2.50, 	23.32, 	196, 	3.12
2.50, 	23.35, 	193, 	3.12
2.50, 	23.38, 	189, 	3.12
2.50, 	23.40, 	184, 	3.12
2.50, 	23.43, 	179, 	3.12
2.50, 	23.46, 	172, 	3.12
2.50, 	23.49, 	164, 	3.12
2.50, 	23.52, 	156, 	3.12
2.50, 	23.54, 	147, 	3.12
2.50, 	23.57, 	137, 	3.12
2.50, 	23.60, 	126, 	3.12
2.50, 	23.63, 	115, 	3.12
2.50, 	23.66, 	103, 	3.12
2.50, 	23.68, 	91, 	3.12
2.50, 	23.71, 	79, 	3.12
2.50, 	23.74, 	66, 	3.12
2.50, 	23.77, 	54, 	3.12
2.50, 	23.79, 	40, 	3.12
2.50, 	23.82, 	27, 	3.12
2.50, 	23.85, 	14, 	3.12
2.50, 	23.87, 	0, 	3.12
2.50, 	23.90, 	-13, 	3.12
2.50, 	23.93, 	-27, 	3.12
2.50, 	23.96, 	-41, 	3.12
2.50, 	23.98, 	-54, 	3.12
2.50, 	24.01, 	-68, 	3.12
2.50, 	24.04, 	-81, 	3.12
2.50, 	24.07, 	-93, 	3.12
2.50, 	24.10, 	-105, 	3.12
2.50, 	24.13, 	-118, 	3.12
2.50, 	24.15, 	-129, 	3.12
2.50, 	24.18, 	-140, 	3.12
2.50, 	24.21, 	-150, 	3.12
2.50, 	24.24, 	-159, 	3.12
2.50, 	24.27, 	-168, 	3.12
2.50, 	24.30, 	-175, 	3.12
2.50, 	24.33, 	-182, 	3.12
2.50, 	24.36, 	-187, 	3.12
2.50, 	24.39, 	-192, 	3.12
2.50, 	24.42, 	-196, 	3.12
2.50, 	24.45, 	-198, 	3.12
2.50, 	24.48, 	-200, 	3.12
2.50, 	24.50, 	-200, 	3.12
2.50, 	24.53, 	-200, 	3.12
2.50, 	24.56, 	-198, 	3.12
2.50, 	24.59, 	-196, 	3.12
2.50, 	24.62, 	-192, 	3.12
2.50, 	24.65, 	-187, 	3.12
2.50, 	24.68, 	-182, 	3.12
2.50, 	24.71, 	-175, 	3.12
2.50, 	24.74, 	-167, 	3.12
2.50, 	24.77, 	-159, 	3.12
2.50, 	24.80, 	-150, 	3.12
2.50, 	24.82, 	-140, 	3.12
2.50, 	24.85, 	-128, 	3.12
2.50, 	24.88, 	-117, 	3.12
2.50, 	24.91, 	-105, 	3.12
2.50, 	24.94, 	-92, 	3.12
2.50, 	24.97, 	-80, 	3.12
2.50, 	25.00, 	-67, 	3.12
2.50, 	25.03, 	-53, 	3.12
2.50, 	25.05, 	-40, 	3.12
2.50, 	25.08, 	-26, 	3.12
2.50, 	25.11, 	-11, 	3.12
2.50, 	25.14, 	3, 	3.12
2.50, 	25.17, 	17, 	3.12
2.50, 	25.20, 	31, 	3.12
2.50, 	25.22, 	45, 	3.12
2.50, 	25.25, 	59, 	3.12
2.50, 	25.28, 	72, 	3.12
2.50, 	25.31, 	84, 	3.12
2.50, 	25.33, 	95, 	3.12
2.50, 	25.35, 	104, 	3.12
2.50, 	25.38, 	116, 	3.12
2.50, 	25.41, 	127, 	3.12
2.50, 	25.44, 	137, 	3.12
2.50, 	25.47, 	148, 	3.12
2.50, 	25.49, 	157, 	3.12
2.50, 	25.52, 	165, 	3.12
2.50, 	25.55, 	172, 	3.12
2.50, 	25.58, 	179, 	3.12
2.50, 	25.61, 	185, 	3.12
2.50, 	25.63, 	189, 	3.12
2.50, 	25.66, 	194, 	3.12
2.50, 	25.69, 	196, 	3.12
2.50, 	25.72, 	198, 	3.12
2.50, 	25.75, 	199, 	3.12
2.50, 	25.77, 	199, 	3.12
2.50, 	25.80, 	198, 	3.12
2.50, 	25.83, 	196, 	3.12
2.50, 	25.86, 	194, 	3.12
2.50, 	25.89, 	190, 	3.12
2.50, 	25.92, 	185, 	3.12
2.50, 	25.94, 	179, 	3.12
2.50, 	25.97, 	173, 	3.12
2.50, 	26.00, 	165, 	3.12
2.50, 	26.03, 	157, 	3.12
2.50, 	26.06, 	148, 	3.12
2.50, 	26.08, 	138, 	3.12
2.50, 	26.11, 	127, 	3.12
2.50, 	26.14, 	116, 	3.12
2.50, 	26.17, 	105, 	3.12
2.50, 	26.20, 	92, 	3.12
2.50, 	26.22, 	80, 	3.12
2.50, 	26.25, 	68, 	3.12
2.50, 	26.28, 	55, 	3.12
2.50, 	26.30, 	42, 	3.12
2.50, 	26.33, 	29, 	3.12
2.50, 	26.36, 	15, 	3.12
2.50, 	26.39, 	1, 	3.12
2.50, 	26.41, 	-13, 	3.12
2.50, 	26.44, 	-27, 	3.12
2.50, 	26.47, 	-41, 	3.12
2.50, 	26.50, 	-55, 	3.12
2.50, 	26.53, 	-68, 	3.12
2.50, 	26.55, 	-80, 	3.12
2.50, 	26.58, 	-92, 	3.12
2.50, 	26.61, 	-104, 	3.12
2.50, 	26.64, 	-116, 	3.12
2.50, 	26.67, 	-128, 	3.12
2.50, 	26.69, 	-139, 	3.12
2.50, 	26.72, 	-149, 	3.12
2.50, 	26.75, 	-158, 	3.12
2.50, 	26.78, 	-167, 	3.12
2.50, 	26.81, 	-175, 	3.12
2.50, 	26.84, 	-181, 	3.12
2.50, 	26.87, 	-187, 	3.12
2.50, 	26.90, 	-192, 	3.12
2.50, 	26.93, 	-195, 	3.12
2.50, 	26.96, 	-198, 	3.12
2.50, 	26.99, 	-200, 	3.12
2.50, 	27.01, 	-200, 	3.12
2.50, 	27.04, 	-200, 	3.12
2.50, 	27.07, 	-199, 	3.12
2.50, 	27.10, 	-196, 	3.12
2.50, 	27.13, 	-192, 	3.12
2.50, 	27.16, 	-188, 	3.12
2.50, 	27.19, 	-182, 	3.12
2.50, 	27.22, 	-176, 	3.12
2.50, 	27.25, 	-168, 	3.12
2.50, 	27.28, 	-160, 	3.12
2.50, 	27.31, 	-150, 	3.12
2.50, 	27.34, 	-140, 	3.12
2.50, 	27.36, 	-130, 	3.12
2.50, 	27.39, 	-118, 	3.12
2.50, 	27.42, 	-106, 	3.12
2.50, 	27.45, 	-93, 	3.12
2.50, 	27.48, 	-81, 	3.12
2.50, 	27.51, 	-68, 	3.12
2.50, 	27.54, 	-55, 	3.12
2.50, 	27.56, 	-41, 	3.12
2.50, 	27.59, 	-27, 	3.12
2.50, 	27.62, 	-13, 	3.12
2.50, 	27.65, 	1, 	3.12
2.50, 	27.68, 	15, 	3.12
2.50, 	27.71, 	29, 	3.12
2.50, 	27.73, 	43, 	3.12
2.50, 	27.76, 	57, 	3.12
2.50, 	27.79, 	69, 	3.12
2.50, 	27.81, 	81, 	3.12
2.50, 	27.84, 	92, 	3.12
2.50, 	27.86, 	103, 	3.12
2.50, 	27.89, 	115, 	3.12
2.50, 	27.92, 	126, 	3.12
2.50, 	27.95, 	137, 	3.12
2.50, 	27.98, 	147, 	3.12
2.50, 	28.00, 	156, 	3.12
2.50, 	28.03, 	164, 	3.12
2.50, 	28.06, 	172, 	3.12
2.50, 	28.09, 	178, 	3.12
2.50, 	28.12, 	184, 	3.12
2.50, 	28.14, 	189, 	3.12
2.50, 	28.17, 	193, 	3.12
2.50, 	28.20, 	196, 	3.12
2.50, 	28.23, 	198, 	3.12
2.50, 	28.26, 	199, 	3.12
2.50, 	28.28, 	199, 	3.12
2.50, 	28.31, 	199, 	3.12
2.50, 	28.34, 	197, 	3.12
2.50, 	28.37, 	194, 	3.12
2.50, 	28.40, 	190, 	3.12
2.50, 	28.42, 	185, 	3.12
2.50, 	28.45, 	180, 	3.12
2.50, 	28.48, 	173, 	3.12
2.50, 	28.51, 	166, 	3.12
2.50, 	28.54, 	158, 	3.12
2.50, 	28.57, 	149, 	3.12
2.50, 	28.59, 	139, 	3.12
2.50, 	28.62, 	129, 	3.12
2.50, 	28.65, 	117, 	3.12
2.50, 	28.68, 	106, 	3.12
2.50, 	28.71, 	93, 	3.12
2.50, 	28.73, 	81, 	3.12
2.50, 	28.76, 	69, 	3.12
2.50, 	28.79, 	56, 	3.12
2.50, 	28.81, 	43, 	3.12
2.50, 	28.84, 	30, 	3.12
2.50, 	28.87, 	16, 	3.12
2.50, 	28.90, 	3, 	3.12
2.50, 	28.92, 	-11, 	3.12
2.50, 	28.95, 	-25, 	3.12
2.50, 	28.98, 	-38, 	3.12
2.50, 	29.01, 	-52, 	3.12
2.50, 	29.03, 	-65, 	3.12
2.50, 	29.06, 	-78, 	3.12
2.50, 	29.09, 	-91, 	3.12
2.50, 	29.12, 	-103, 	3.12
2.50, 	29.15, 	-115, 	3.12
2.50, 	29.18, 	-127, 	3.12
2.50, 	29.21, 	-138, 	3.12
2.50, 	29.23, 	-148, 	3.12
2.50, 	29.26, 	-158, 	3.12
2.50, 	29.29, 	-166, 	3.12
2.50, 	29.32, 	-174, 	3.12
2.50, 	29.35, 	-181, 	3.12
2.50, 	29.38, 	-187, 	3.12
2.50, 	29.41, 	-191, 	3.12
2.50, 	29.44, 	-195, 	3.12
2.50, 	29.47, 	-198, 	3.12
2.50, 	29.50, 	-200, 	3.12
2.50, 	29.53, 	-200, 	3.12
2.50, 	29.55, 	-200, 	3.12
2.50, 	29.58, 	-199, 	3.12
2.50, 	29.61, 	-196, 	3.12
2.50, 	29.64, 	-193, 	3.12
2.50, 	29.67, 	-188, 	3.12
2.50, 	29.70, 	-183, 	3.12
2.50, 	29.73, 	-176, 	3.12
2.50, 	29.76, 	-169, 	3.12
2.50, 	29.79, 	-161, 	3.12
2.50, 	29.82, 	-152, 	3.12
2.50, 	29.85, 	-141, 	3.12
2.50, 	29.87, 	-131, 	3.12
2.50, 	29.90, 	-119, 	3.12
2.50, 	29.93, 	-107, 	3.12
2.50, 	29.96, 	-95, 	3.12
2.50, 	29.99, 	-82, 	3.12
2.50, 	30.02, 	-69, 	3.12
2.50, 	30.05, 	-56, 	3.12
2.50, 	30.07, 	-42, 	3.12
2.50, 	30.10, 	-28, 	3.12
2.50, 	30.13, 	-15, 	3.12
2.50, 	30.16, 	-1, 	3.12
2.50, 	30.19, 	14, 	3.12
2.50, 	30.22, 	28, 	3.12
2.50, 	30.25, 	43, 	3.12
2.50, 	30.28, 	57, 	3.12
2.50, 	30.30, 	70, 	3.12
2.50, 	30.33, 	82, 	3.12
2.50, 	30.35, 	93, 	3.12
2.50, 	30.38, 	103, 	3.12
2.50, 	30.40, 	114, 	3.12
2.50, 	30.43, 	125, 	3.12
2.50, 	30.46, 	136, 	3.12
2.50, 	30.49, 	146, 	3.12
2.50, 	30.52, 	155, 	3.12
2.50, 	30.54, 	164, 	3.12
2.50, 	30.57, 	171, 	3.12
2.50, 	30.60, 	178, 	3.12
2.50, 	30.63, 	184, 	3.12
2.50, 	30.66, 	189, 	3.12
2.50, 	30.68, 	193, 	3.12
2.50, 	30.71, 	196, 	3.12
2.50, 	30.74, 	198, 	3.12
2.50, 	30.77, 	199, 	3.12
2.50, 	30.80, 	199, 	3.12
2.50, 	30.82, 	199, 	3.12
2.50, 	30.85, 	197, 	3.12
2.50, 	30.88, 	194, 	3.12
2.50, 	30.91, 	190, 	3.12
2.50, 	30.94, 	186, 	3.12
2.50, 	30.96, 	180, 	3.12
2.50, 	30.99, 	173, 	3.12
2.50, 	31.02, 	166, 	3.12
2.50, 	31.05, 	158, 	3.12
2.50, 	31.08, 	149, 	3.12
2.50, 	31.11, 	139, 	3.12
2.50, 	31.13, 	129, 	3.12
2.50, 	31.16, 	119, 	3.12
2.50, 	31.19, 	107, 	3.12
2.50, 	31.22, 	94, 	3.12
2.50, 	31.25, 	82, 	3.12
2.50, 	31.27, 	70, 	3.12
2.50, 	31.30, 	57, 	3.12
2.50, 	31.33, 	44, 	3.12
2.50, 	31.35, 	31, 	3.12
2.50, 	31.38, 	17, 	3.12
2.50, 	31.41, 	3, 	3.12
2.50, 	31.44, 	-11, 	3.12
2.50, 	31.46, 	-25, 	3.12
2.50, 	31.49, 	-39, 	3.12
2.50, 	31.52, 	-52, 	3.12
2.50, 	31.55, 	-65, 	3.12
2.50, 	31.57, 	-77, 	3.12
2.50, 	31.60, 	-90, 	3.12
2.50, 	31.63, 	-102, 	3.12
2.50, 	31.66, 	-115, 	3.12
2.50, 	31.69, 	-126, 	3.12
2.50, 	31.72, 	-137, 	3.12
2.50, 	31.75, 	-147, 	3.12
2.50, 	31.78, 	-157, 	3.12
2.50, 	31.80, 	-166, 	3.12
2.50, 	31.83, 	-174, 	3.12
2.50, 	31.86, 	-180, 	3.12
2.50, 	31.89, 	-186, 	3.12
2.50, 	31.92, 	-191, 	3.12
2.50, 	31.95, 	-195, 	3.12
2.50, 	31.98, 	-198, 	3.12
2.50, 	32.01, 	-200, 	3.12
2.50, 	32.04, 	-200, 	3.12
2.50, 	32.07, 	-200, 	3.12
2.50, 	32.10, 	-199, 	3.12
2.50, 	32.13, 	-196, 	3.12
2.50, 	32.15, 	-193, 	3.12
2.50, 	32.18, 	-189, 	3.12
2.50, 	32.21, 	-183, 	3.12
2.50, 	32.24, 	-177, 	3.12
2.50, 	32.27, 	-169, 	3.12
2.50, 	32.30, 	-161, 	3.12
2.50, 	32.33, 	-152, 	3.12
2.50, 	32.36, 	-142, 	3.12
2.50, 	32.39, 	-131, 	3.12
2.50, 	32.42, 	-120, 	3.12
2.50, 	32.45, 	-108, 	3.12
2.50, 	32.47, 	-96, 	3.12
2.50, 	32.50, 	-83, 	3.12
2.50, 	32.53, 	-70, 	3.12
2.50, 	32.56, 	-57, 	3.12
2.50, 	32.59, 	-43, 	3.12
2.50, 	32.61, 	-29, 	3.12
2.50, 	32.64, 	-15, 	3.12
2.50, 	32.67, 	-1, 	3.12
2.50, 	32.70, 	13, 	3.12
2.50, 	32.73, 	27, 	3.12
2.50, 	32.76, 	41, 	3.12
2.50, 	32.78, 	54, 	3.12
2.50, 	32.81, 	67, 	3.12
2.50, 	32.84, 	79, 	3.12
2.50, 	32.86, 	90, 	3.12
2.50, 	32.89, 	102, 	3.12
2.50, 	32.92, 	114, 	3.12
2.50, 	32.94, 	125, 	3.12
2.50, 	32.97, 	136, 	3.12
2.50, 	33.00, 	146, 	3.12
2.50, 	33.03, 	154, 	3.12
2.50, 	33.06, 	163, 	3.12
2.50, 	33.08, 	171, 	3.12
2.50, 	33.11, 	178, 	3.12
2.50, 	33.14, 	184, 	3.12
2.50, 	33.17, 	189, 	3.12
2.50, 	33.20, 	193, 	3.12
2.50, 	33.22, 	196, 	3.12
2.50, 	33.25, 	198, 	3.12
2.50, 	33.28, 	199, 	3.12
2.50, 	33.31, 	199, 	3.12
2.50, 	33.34, 	199, 	3.12
2.50, 	33.36, 	197, 	3.12
2.50, 	33.39, 	194, 	3.12
2.50, 	33.42, 	191, 	3.12
2.50, 	33.45, 	186, 	3.12
2.50, 	33.48, 	180, 	3.12
2.50, 	33.50, 	174, 	3.12
2.50, 	33.53, 	167, 	3.12
2.50, 	33.56, 	159, 	3.12
2.50, 	33.59, 	150, 	3.12
2.50, 	33.62, 	140, 	3.12
2.50, 	33.65, 	130, 	3.12
2.50, 	33.67, 	119, 	3.12
2.50, 	33.70, 	107, 	3.12
2.50, 	33.73, 	95, 	3.12
2.50, 	33.76, 	83, 	3.12
2.50, 	33.78, 	71, 	3.12
2.50, 	33.81, 	58, 	3.12
2.50, 	33.84, 	45, 	3.12
2.50, 	33.87, 	31, 	3.12
2.50, 	33.89, 	18, 	3.12
2.50, 	33.92, 	5, 	3.12
2.50, 	33.95, 	-9, 	3.12
2.50, 	33.97, 	-22, 	3.12
2.50, 	34.00, 	-36, 	3.12
2.50, 	34.03, 	-50, 	3.12
2.50, 	34.06, 	-63, 	3.12
2.50, 	34.08, 	-76, 	3.12
2.50, 	34.11, 	-89, 	3.12
2.50, 	34.14, 	-101, 	3.12
2.50, 	34.17, 	-114, 	3.12
2.50, 	34.20, 	-125, 	3.12
2.50, 	34.23, 	-136, 	3.12
2.50, 	34.26, 	-147, 	3.12
2.50, 	34.29, 	-156, 	3.12
2.50, 	34.32, 	-165, 	3.12
2.50, 	34.34, 	-173, 	3.12
2.50, 	34.37, 	-180, 	3.12
2.50, 	34.40, 	-186, 	3.12
2.50, 	34.43, 	-191, 	3.12
2.50, 	34.46, 	-195, 	3.12
2.50, 	34.49, 	-198, 	3.12
2.50, 	34.52, 	-200, 	3.12
2.50, 	34.55, 	-200, 	3.12
2.50, 	34.58, 	-200, 	3.12
2.50, 	34.61, 	-199, 	3.12
2.50, 	34.64, 	-197, 	3.12
2.50, 	34.66, 	-193, 	3.12
2.50, 	34.69, 	-189, 	3.12
2.50, 	34.72, 	-184, 	3.12
2.50, 	34.75, 	-177, 	3.12
2.50, 	34.78, 	-170, 	3.12
2.50, 	34.81, 	-162, 	3.12
2.50, 	34.84, 	-153, 	3.12
2.50, 	34.87, 	-143, 	3.12
2.50, 	34.90, 	-132, 	3.12
2.50, 	34.93, 	-121, 	3.12
2.50, 	34.96, 	-110, 	3.12
2.50, 	34.99, 	-97, 	3.12
2.50, 	35.01, 	-84, 	3.12
2.50, 	35.04, 	-71, 	3.12
2.50, 	35.07, 	-58, 	3.12
2.50, 	35.10, 	-44, 	3.12
2.50, 	35.13, 	-31, 	3.12
2.50, 	35.15, 	-17, 	3.12
2.50, 	35.18, 	-2, 	3.12
2.50, 	35.21, 	12, 	3.12
2.50, 	35.24, 	27, 	3.12
2.50, 	35.27, 	41, 	3.12
2.50, 	35.30, 	55, 	3.12
2.50, 	35.33, 	68, 	3.12
2.50, 	35.35, 	81, 	3.12
2.50, 	35.38, 	92, 	3.12
